text,label
"bence tamamen ticari amaçla piyasaya sürülmüş bir ürün , ürünün içeriğinin çoğu rezene , bu kadar fiyat verip kimyasal olarak işlem yapılmış bir ürünü kullanmak yerine , aktardan rezene alıp demlemek , hem daha sağlıklı , hem daha ekonomik...",Negative
bu topu alalı 4 ay oldu ve çok rahat kullanıyorum.önce alırken tereddüt etmiştim ucuz olduğu için ama çok memnunum pilates topu isteyen herkese öneriyorum,Positive
her konuda başarılısınız tebrik ederim gerçekten çok iyi bir alışveriş sitesi herkese tavsiye ederim..,Positive
Angel Nina isimli bir kadını korumaya çalışır .,Notr
yıllardır kullandığım marka kalıcılığı hiç yok 2-3saat sonra kokusundan eser kalmıyor  çok pişman oldum aldığıma.,Negative
Yurt içi ve Saray şekilleri ayırt edilir .,Notr
"evde kullanmak için sipariş ettim, kalitesini görünce şaşırdım. profesyonel kullanıcı kalitesinde ve fiyatı da çok iyi. evde veya profesyonel olarak kullanmak isteyenlere tavsiye ederim.",Positive
tamam kardeşim araba senin sana aitaraba dedim pardon bmw ama ne bileyim yani kaputu açıp resim çekmene de gerek yoktu amk,Negative
mühteşem ürün . dior dan başka ürün tanıyorum kalite tip top . kozmetik ve parfümleri vazgecilmezim ,Positive
orjinal ürün..hizli kargo,Positive
daha önce aldığım kumlara göre daha uzun süre kullanılabiliyor. koku yapmıyor. kedimde ben de çok memnun kaldık. tavsiye ederiz.,Positive
ürün kaliteli hızlı kargo ile teslim oluyor. montajına dikkat etmek lazım. dolap içi bizim için kullanışlı işimizi görüyor .diğer ürünlerle kombin aldık,Positive
uzun araştırmalarım sonucu fiyatınızda yüksek olmasından dolayı iyi bir ürün olduğunu düşünerek almış bulundum geçenlerde arazide metraj çıkarırken bir köpek sürüsünün saldırısına maruz kaldım hemen cihazı çıkardım düğmesine bastım köpekler resmen beni önüne kattı kovaladı can'ımı zor kurtardım,Negative
Gene toplumsal ve ekonomik reformlara girişti .,Notr
"%23 bence az, bu olsa olsa zamcık olur.Zam dediğin en az %70 falan olacakki hissedesin.Şahsen %23 beni kesmedi, birşey hissetmedim.",Positive
 film güzeldi oyunculuk çok güzel.. seçilen konunun işleniş biçimi mükemmel.. ,Positive
"telefonu 3 gündür kullaniyorum. artilari: tasarimi sade ve şik. hizli ve snapdragon 8 çeki̇rdek i̇şlemci̇ var, yeterli̇ bi̇r i̇şlemci̇. ekran parlakliği ve kamerasi güzel. kullanimi kolay. saf androidle geli̇yor, kalabalik uygulama yok. mi̇krofonun da hoparlörün de ses kali̇tesi̇ gayet i̇yi̇. telefonu masadan eli̇ni̇ze aldiğinizda ya da cebi̇ni̇zden çikardiğinizda ekranda saat otomati̇k olarak görünüyor bu çok hoş, düğmeye basmadan saat görünüyor. hi̇ç isinma sorunuyla karşilaşmadim. şarji normal kullanimda günü rahat çikariyor, beni̇m i̇lk şarjim -gece kapatmiştim- 2 güne yakin gi̇tti̇. eksi̇leri̇: kasa plasti̇k, metal olmasi terci̇hi̇m olurdu. kutu i̇çeri̇ği̇ berbat, ci̇hazi koyduklarina şükredi̇yorsunuz. 30 dk'da isinan ve çok yavaş şarj eden küçük kötü bi̇r adaptör ve ci̇haz var hepsi̇ bu, şaka gi̇bi̇! kilif gi̇bi̇ parçalari i̇nternetten bulabi̇li̇yorsunuz mağazalarda bulamadim. güç düğmesi̇ tuşu bi̇raz sert ve maalesef çok güven vermi̇yor. güç tuşuna basinca sadece kapat seçeneği̇ görünüyor yeni̇den başlat yok. hoparlörün olduğu kisim boş, sanirim kullandikça toz bi̇ri̇kecek, tikanmasi ve sorun çikarmasi olasi. batarya deği̇şti̇ri̇lebi̇li̇r olsaydi ve 2.sim kart özelli̇ği̇ de olsaydi daha i̇yi̇ olurdu. özetle, bence telefon tam bi̇r fi̇yat-performans ürünü. 1200'lü fi̇yatlara satilmasi çok zor, o fi̇yatlara alinmaz. bence ederi̇ 750-800 arasi. beklenti̇ni̇z süperi̇n altindaysa kaçirmayin zi̇ra orta derece kullanicilar i̇çi̇n gayet tatmi̇n edi̇ci̇. umarim faydali bi̇r yorum olmuştur. i̇yi̇ alişveri̇şler.    ",Positive
Albüm eleştirmenler tarafından övgüyle karşılandı .,Notr
gayet iyiydiben bu insanlari anlamiyorum otelden daha ne bekliyosunuz anlamadim yemeklerden odalardan sikayetcisiniz siz evinizde hergun temizlikmi yapiyosunuz  gunde bir carsaflar degisiyor  cesit yemek  cesit salatami yediniz ogle ve aksam yemekleri hic ayni degildi tek sorun denizin taslik ve kayalik olmasiydi yakinda plajlar var oralara gisebilirsiniz tur operatorlori surekli yaninizda sikayetlerinizi aliyor ve tur operatorleri organizasyon duzenliyor disco ve deniz turu havuz surekli temizleniyor ilaclarla ve makinalarla bolge olarak herzaman ruzgar alan bir yer hemen yakininda la bianca otel var  yildizli geceligi   tl orasida ayni ruzgari aliyor camur atmak icin yalanlar palavlalar atmaya greek yok,Positive
Yüzyıllar süren Osmanlı döneminde içerisine Türkçe kökenli yabancı söz varlığı da girmiştir .,Notr
torunuma aldım güzel halı beğendik,Positive
otomobilde sabit kullanım amacıyla aldim. pc için okuma yazma hızları buyuk dosya atanlari pek mutlu etmeyebilir. ama sonuç itibariyle görevini yapıyor.,Positive
"daha 3 gün oldu geleli, o kadar yavaş ki insanı fıtık ediyor menülerin açılması, menüler arasında geçişler acayip yavaş. bazen kendi kendine kapanıyor, bazen yeniden başlıyor. kanal geçişleri rahat 2 sn sürüyor. yani anlayacağınız boşa para vermiş olursunuz. bu kanal geçişleri hızlı diyenleri anlamak zor, neresi hızlı bunun.",Negative
"Harfi harfine karşılığı ise ""ortak refah""tır .",Notr
Aşağıda bazı fonksiyonların türev kuralları yer almaktadır .,Notr
eşim anneler günü hediyesi olarak aldı. gerçekten çok şık bir kolye. fiyat olarak anneler günü için indirmde olması da bir diğer avantaj. tavsiye ederim.,Positive
ofis ve küçük ortamlarda kullanılabilecek güzel ve şık bir ürün. tak çalıştır. soğutması gayet güzel. ürünü almak isteyenlere tavsiye ederim. memnun kalacaksınız. kargo 2 gün içinde bana ulaştı.,Positive
 kesinlikle senaryosu ve oyunculuğu tavan yapmış eşsiz bir sanat eseri izlemeyen varsa zaman kaybetmeden izlesin ,Positive
Kuzey Amerika’da su havzası terimi yaygın olarak drenaj havzası anlamında kullanılır .,Notr
Türkiye Büyük Millet Meclisi üyelerindendir .,Notr
hepsiburadanın en sevdiğim yanı kişi için en uygun fiyatlı ürünleri sunuyor olması rahatlıkla alışverişlerimi yapabiliyorum üründen önce bu yorumu yapmadan geçemedim. kolyeyi sipariş verdim ertesi gün ulaştı çok şık ve zarif olmuş gözbebeğim canım eşim için aldım hem doğum günü hemde erken yılbaşı hediyem oldu alacak olanlara tavsiye ederim kutulu ve sertifikalı geliyor ürün ayrıca.,Positive
Ankara Üniversitesi Ziraat Fakültesi Makine Bölümü mezunudur .,Notr
Bu iki ülke düşman oldular .,Notr
Mali tarihinin İlk kadın başbakanıdır .,Notr
gerçekten çok hafif ve kullanım rahatlığı yüksek bir valiz. aynı zamanda sağlam ve 2 yıl garantili olması önemli bir detay. tavsiye ederim.,Positive
 gerçek bir klasik elbette *10* ,Positive
Sovyetler döneminde köyde bir çay fabrikası vardı .,Notr
Üst tarafında kırmızı perde asılan pencere odanın içine doğru açılmıştır .,Notr
teslimat süper ürün fena değil,Negative
makine geleli 1 hafta oldu. çalışması gayet sessiz ve sakallari çok rahat alıyor. başlığın çıkarılabilir olmasi ve yikanabilmesi büyük kolaylık. hafif bir makine kullanımı kolay. düşünenler tereddüt etmeden alsınlar diyorum. ayrıca bu kolaylığı sağlayan siteye ürünü gönderen firmaya da teşekkür ediyorum. hayırlı alışverişler,Positive
 filmi izledikten sonra bi süre ne izlediğimi anlamaya çalıştım. beğendim diyemem ama enteresan bi gözden bakılmış. konu bana çok abartılı geldi. yani kardeşin kini. aklım almıyor ,Negative
başta ürünü iki günde konyaya ulaştırdıkları için hepsiburada ekibine teşekkür ediyorum. ürünü elime geçer geçmez eternet kablosunu ürüne takarak kablosuz bir ağa sahip oldum. ancak ağım herkese açık ve ben saatlerce uğraşmama rağmen ağımı şifreleyemedim. bu ürünü kullanan arkadaşlar bana yardım ederlerse çok memnun olurum. teşekkürler.,Positive
"birkaç kitapçıya bakıp bulamamıştım, hepsiburada.comda görünce hemen aldım, keyifle okuyorum, henüz bitirmedim. başucu kitabı olmaya aday.",Positive
kafa kısmını söküp sunta kısmını değiştirmek zorunda kaldım,Negative
Her zaman babasından bir şeyler ister .,Notr
ürünü yeni teslim aldım. benim için sadece kurutması yeterliydi. ancak eşim fön çekmek istediğinden hemen gelir gelmez denedi ve oldukça memnun kaldı. fiyatının da uygun olduğunu düşünüyorum.,Positive
hizmet ve ürün harika,Positive
Falkland tilkisi ile oldukça benzerdir ve aynı atadan ayrılmış türlerdir .,Notr
Bağlantı yüksek verimlilik için sıkı olmalıdır .,Notr
gayet kaliteli ve iyi ürünler. tavsiye ederim,Positive
 Film tam bir rezalet. Pazar sabahı Tvde bile çıksa izlemeye değmez. ,Negative
"* minder kulübenin içinin tamamını kaplamıyor, yan ve önde yaklaşık 10-15 cm.lik boşluk kalıyor. ciddi bir sorun değil. ",Positive
kaliteli ve hesaplı bir ürün tavsiyemdir,Positive
süpersin nazcim,Positive
ürün erkekler i̇çin yapılmıs en i̇yi ürün bence koyu renk saçlara biraz açık tonları tercih ederek boyatın giseng i̇çermesi saçı güçlendiriyor ve daha bakımlı gösteriyor,Positive
Diziden bir yıl sonra ayrıldı .,Notr
aynen  görüldüğü gi̇bi̇ ne yazildiysa o hizli kargo (yurti̇çi̇ kargo) kali̇teli̇ aliş veri̇ş si̇tesi̇ ve kargo şi̇rketi̇ne teşekkürler.,Positive
Kişiliksiz Melih,Negative
bir kafede görüp beğenmiştim. bulabildiğime çok memnun oldum. hesaplı ve güzel ürün.tavsiye ederim. hepsiburadaya çok teşekkürler...,Positive
 tek kelimeyle süper bi film..gerçek bi baş yapıt... ,Positive
Ayaş ilçesinde geniş yeşillik alanlar ve bol miktarda dut ağacı vardır .,Notr
tavsiye ediyorum...,Positive
Kulübün ilk başkanı Nihat Gürsoy’dur .,Notr
Ayrıca İngilizce olarak da yayınlanmıştır .,Notr
Saldırıda Ruslardan herhangi bir kayıp verilmemiştir .,Notr
kaliteli  hesaplı herkese öneririm...,Positive
 bayıldım bu filme.. herkese tavsiye ederim mükemmel bi film ... kara kıtanın amansız hikayesi .xD ,Positive
Daha sonra Medal of Honor bilgisayar oyunun müziklerini yaptı .,Notr
eskort yada kerhane pezevenk desen daha dogru olmazmi,Negative
Çevrede pek çok ziyaret yeri bulunur .,Notr
çok para vermek istemeyenler gözü kapalı alabilir. ,Positive
"Günümüzde cumhuriyet sonrası ise ""Beylik mahallesi"" denmektedir .",Notr
Her iki kadın da peygamber olarak adlandırılmış ve harekete oldukça önemli katkılarda bulunmuşlardır .,Notr
Takip eden yıllarda birçok albüm yayınlamış ve birçok şarkı yarışmasında da yer almıştır .,Notr
bu ürünü ortalama 2 sene önce aldım ve 1 aydır kullanıyorum. fakat verimlilik noktasında çok aşağı düzeylerde.  vestel servis elemanı bile bu ürünü önermedi. hatta üretimden kaldırıldığını belirtti. soğutma bölümü sürekli iç ünite sıcak uyarısına çekiyor. hangi dereceye ayarlarsanız ayarlayın bu uyarı ile karşılaşıyoruz. servis elemanının söylediğine göre bu seri dolapların performansı bu kadarmış.,Negative
ürün gerçekten çok güzel çeyizim için aldım hemen de  denemek istedim oldukça köpüklü ve kıvamında oldu kahve. tavsiye ediyorum kesinlikle  ben burdan almadım ama ürün aynı ürün sonuçta,Positive
hem çok temiz yıkıyor hem de çok uygun fiyatlı bir ürün tavsiye ederim,Positive
bu fiyata göre çok iyi. i̇htiyacı karşılıyor. ben memnun kaldım. tavsiye ederim.,Positive
"bu yıl 10 . kez gidişim her gidişimde mutlu ayrılyorum, eğlencesi, dinlencesi ve denizi ve havuzları ve personeli özelliklede personeli:) herkes bir gün phaselis princesse gitmeli ve tatil keyfi yaşamalı",Positive
Şarkıya daha sonra da bazı disko ögeleri eklendi .,Notr
" Bence serinin en kötü filmi...Özel efektlere diyeceğim bir sözüm yok ama yönetmen cok ince düşünmüş bence...Gereksiz yerleri uzatmış, önemli yerleri kısmış yada yok etmiş (voldemort’un konusması gibi).En önemlisi kitabın varlığını unutmuş ve bağımsız bir film çeker gibi çekmiş...Karakterler bile yeni gibi neredeyse...1/10(Sevdiğim kitabın hazin sonu...):( ",Negative
Ancak bu mektupları kimin gönderdiği bilinmemektedir .,Notr
ürün gerçekten fiyatının üzerinde kalitesini gösteriyor. tavsiye ederim.,Positive
ürün geldi. kullanışlı bir ürün. teşekkürler,Positive
İsyan müslümandır ve bir Yahudi ile evlenir .,Notr
telefon yilbasi olduğu icin hazirlanmasi 2 gun surdu istanbuldan orta karadenize bir gunde geldi. telefon elime gecti 1 hafta kullanim sonucunda sunlara eristim,Positive
Dini kontrol edebilmek için Diyanet İşleri Başkanlığını kurdu .,Notr
"emin olabilirsiniz arkadaşlar, daha öncelerde salvatorenin  aldığım erkek parfümünden daha fazla güzel kokuyor ve geçtiğiniz her yerden kokuyor, yakınımdan 3 kişi daha 2 fıs bileğime sıkmama rağmen tüm marketin ve evin parfüm koktuğunu açıkladı. kesinlikle erkekler tarafından kullanılması gereken parfüm 2 saattir kokusu hala burnuma gelmeye devam ediyor.",Positive
 çok güzel bir film film mi izlerken bitmesini hiç istemiyor sunuz. ,Positive
kalitesi malum belli ancak çok büyük biraz daha ufak cebe girecek şekilde yapılabilirdi samsung telefonumu 10 defaya yakın şarj ediyorum 14-15 saatte doluyor kısacası biraz büyük ama bata iş görüyor,Positive
 film sıradan basit sıkıcı demogojik bir film ve film yunanistan reklam filmi gibi konusunu kısaca yazayım. filmin ismi &quot;yolculuk eden pantolonun arkadaşlığı&quot; küçüklğkten beri arkadaş olan 4 kız arkadaş yaz tatilinde alışvriş mağazasında (ilk defa görüyorlarmış gibi veya kızlar kot giynezmiş gibi ) kot deniyorlar dördününde fiziği birbirinden farklı ama kot hepsine tam olarak uyuyor ve kızlar çok zeki oldukları için bunun bir işaret olduğunu anlayıp kotu sihirli gibi saymaya karar veriyorlar yaz tatilleri olduğu için biri hariç hepsi tatile gidiyorlar ve kotta aralarında posta yolu ile ve cebine konan mektuplarla dolaşıyor.konu bu........ ,Negative
Dernek ve iktisadi işletme statüsündedir .,Notr
Stadyumda alttan üstten ısıtma sistemleri mevcuttur .,Notr
"bu ürünü almadan önce yorumlara baktım, genelde iyi olduğu yazılıyordu.bende yorumlara bakarak aldım.bu fiyata alabileceğiniz en iyi ürün.bir çok ürün inceledim.benzerlerine göre ve marka olarak en iyisi diyebilirim.se özellikleri çok iyi tek eksiği uzaktan kumandasının olmayışı.",Positive
bu ürünü aldım ve 15 günde 5 kg verdim mutluyum ben spor yapıyorum eşofmanım içimde diyicem üstüne bir normal eşofman giyiiyorum havalar soğuk sizede tavsiye ederim üründen çok memnun kaldım etraftaki arkadaşıma da aldım her halde bir kaç tane daha alıcam,Positive
"ürünü işe tekrar başlayacak eşim için aldım, diğer ürünlere göre hem fiyat olarak hem kalite olarak çok farklı herkese tavsiye ederim.",Positive
fiyatına göre gayet güzel bir ürün arkadaşlar.,Positive
artılar ;,Negative
"balans ayarlarından sonra, sarsıntısız ve çok güvenli..",Positive
sadece (mıknatıs çekmeyen) krom ve cam malzeme suya temas ediyor.,Positive
kanepe çok şik ve fi̇yati da çok uygun. ihti̇yaci olana tavsi̇ye ederi̇m.,Positive
40-60-90 derece seçenekleri var kısa sürede yıkama özelliği var ama onun derecesi yazmıyor,Positive
Portal sözcüğü İngilizce kökenli olup ana kapı anlamına gelir .,Notr
Gazi Üniversitesi İktisat Bölümü mezunudur .,Notr
"daha önce kaliteli olarak bilinen başka bir markanın yuvarlak başlıklı olan modelinden kullandım. sakallarım yeni çıkmaya başladığında 3-4 yıl jiletle ya da makineyle tıraş olmadığım için sakallarımın çıkış istikametleri çok değişik yönlerde idi. tıraştan sonra özellikle çene altı ve boyun bölgesinde kızarıklık ve yanmalar oluyordu. berberde bile tıraş olduğumda en az 2 3 yere kan taşı bastırıyordu. hepsiburada dan braun 5 serisi bir makine alınca tofaştan toyota ya terfi etmiş gibi oldum. yüzüm rahata ermiş boyun bölgesi kızarıklıkları bayağı azalmıştı. aslında yeni bir makine aramıyordum. nette dolaşırken chi̇p dergisinin braun 9 serisi test kullanıcısı anketini doldurdum. hayatımda belki de ilk defa şansım yaver gitti ve makine geldi. yaklaşık bir aydır kullanıyorum. makineyi günlük, 2 günlük, 3 günlük sakallarda, genellikle kuru bazen ıslak olarak test ettim. sonuç bmw ye terfi etmişim gibi oldu. darma dağınık sakal yönleri de dikkate alınarak yüzümün her tarafının sinekkaydı tıraş olma süresi 5 serisi ile 7-8 dakika sürerken 4-5 dakikaya indi. birbirlerinden bağımsız hareket eden (süspansiyon açısından) 4 lü bıçaklar yüzün her tarafına mükemmel uyum sağlıyor. en ufak bir yanma kızarma yok. sarj süresi gayet iyi. yeni geldiği zaman tam doldurdum. bitene kadar 11 defa tıraş oldum. (bende her tıraş yaklaşık beş dakika sürüyor.) şekillendirici kısmı favori ve bıyıkları düzeltmede başarılı. duş altında bile ele güzel oturuyor. eski makinelerime göre gayet sessiz çalışıyor.beğenemediğim yönlerine gelince: 1-üç dakikadan sonra bıçaklar çok ısınıyor. 2- kıl toplama haznesi daha özenli yapılabilirdi. i̇ki günlük sakalda yüzün yarısını tıraş ettikten sonra dökülen sakal tozları özellikle beyaz gömlekte çok belli oluyor. 3- böyle üst düzey bir tıraş makinesinin şarj ve temizlik istasyonunun olmaması büyük eksiklik. sonuç: vereceğiniz paraya kesinlikle değecek. yüzünüze masaj yapar gibi tıraş olmanın keyfini yaşayacaksınız.",Positive
